0,1,2,3,4,5
"CL 34 No 13 69, SINCELEJO",9.288559027032909,-75.39622950902779,9,9.3013471,-75.3799871
"CL 34 No 13A 03, GRANADA",3.561555981968527,-73.7087109358966,9,,
"CL 34 No 14 00, SOACHA",4.573053446541583,-74.24575157470107,9,,
"CL 34 No 2 55, SAN JOSÉ DE CÚCUTA",7.876244276718161,-72.47965971737942,9,,
"CL 34 No 42C 22, CALI",3.4159915446483726,-76.50221241952772,9,,
"CL 34 No 64 110, ITAGÜÍ",6.170067513275935,-75.63371168948572,9,6.1651058,-75.6143298
"CL 34 No 64 110, ITAGÜÍ",6.170067513275935,-75.63371168948572,9,6.1651058,-75.6143298
"CL 34 No 7 35, SOACHA",4.580467157514273,-74.19703655220339,9,,
"CL 34 No 81A 33, MEDELLÍN",6.241159991473495,-75.60417999308751,9,6.2318242,-75.5608146
"CL 34 SUR 12 71, BOGOTÁ, D.C.",4.569439987917164,-74.105689997834,9,4.645886,-74.1680189
"CL 34 SUR 15 I 24, SOACHA",4.576565072476683,-74.24504603893517,9,,
"CL 34 SUR 23A 13, NEIVA",2.9049074557573378,-75.26621056867977,9,2.9019461,-75.2754232
"CL 34 SUR 26 B 37, BOGOTÁ, D.C.",4.585880001348386,-74.11773001501231,9,4.6296643,-74.154137
"CL 34 SUR 39 B 25, BOGOTÁ, D.C.",4.596959997246486,-74.12239999236651,9,4.5799413,-74.1169435
"CL 34 SUR 45B 72, ENVIGADO",6.174743199293411,-75.58975117190273,9,,
"CL 34 SUR 47 62, ENVIGADO",6.175357459555223,-75.59061035435815,9,6.1748495,-75.5899931
"CL 34 SUR 5 71, BOGOTÁ, D.C.",4.563755781287857,-74.09996923255503,9,4.6296643,-74.154137
"CL 34 SUR 50A 92, BOGOTÁ, D.C.",4.600329983327697,-74.12545997375877,9,,
"CL 34 SUR 51 B 24, BOGOTÁ, D.C.",4.6015200040310305,-74.12663000362302,9,4.6296643,-74.154137
"CL 34 SUR 51 B 68, BOGOTÁ, D.C.",4.601819992345668,-74.1269200174729,9,,
